Round;issu before;Debator1;issu before;Debator2;issu before;Debator3;issu before;Debator4;issu before;Debator5;issu before;Debator6;issu before;Debator7;issu before;Debator8;issu before;Debator9;issu before;Debator10;issu;Run Time;
Initial State; - ;0.43; - ;0.28; - ;0.28; - ;0.28; - ;1.00; - ;0.50; - ;0.32; - ;0.67; - ;0.29; - ;0.36;1.00;0;
ROUND 1;1;2:15:25;0.6000000000000001;5:59;0.46153846153846156;4:52:47;0.35294117647058826;1:11:13;0.28571428571428575;0.29;0.0015628337860107422;
ROUND 2;0.28571428571428575;0.29;0.0001342296600341797;
