Round;issu before;Debator1;issu before;Debator2;issu before;Debator3;issu before;Debator4;issu before;Debator5;issu before;Debator6;issu before;Debator7;issu before;Debator8;issu before;Debator9;issu before;Debator10;issu;Run Time;
Initial State; - ;0.25; - ;0.30; - ;0.28; - ;0.27; - ;0.50; - ;0.30; - ;0.27; - ;0.29; - ;0.24; - ;1.00;1.00;0;
ROUND 1;1;2;0.5;4:30:34;0.375;5:41:47;0.30000000000000004;1:9:6;0.25000000000000006;0.25;0.0014748573303222656;
ROUND 2;0.25000000000000006;0.25;0.0002994537353515625;
