Round;issu before;Debator1;issu before;Debator2;issu before;Debator3;issu before;Debator4;issu before;Debator5;issu before;Debator6;issu before;Debator7;issu before;Debator8;issu before;Debator9;issu before;Debator10;issu;Run Time;
Initial State; - ;0.25; - ;0.29; - ;0.42; - ;0.28; - ;1.00; - ;0.28; - ;0.24; - ;0.22; - ;0.29; - ;0.23;1.00;0;
ROUND 1;1;1,6;0.6666666666666666;5,36;0.5;4,29;0.4;2,9;0.3333333333333333;-;0.33;0.3333333333333333;3,22;0.2857142857142857;30;0.27272727272727276;10;0.2608695652173913;15;0.27272727272727276;38;0.26;0.002864837646484375;
ROUND 2;0.2608695652173913;8,7;0.2542372881355932;34;0.27272727272727276;28;0.2777777777777778;-;0.28;0.2777777777777778;-;0.28;0.2777777777777778;41;0.2797202797202797;16;0.2745995423340961;35;0.27149321266968324;44;0.27272727272727276;33;0.27;0.0038251876831054688;
ROUND 3;0.2708803611738149;14;0.26490066225165565;20;0.2731707317073171;-;0.27;0.2731707317073171;45;0.28197381671701915;-;0.28;0.28197381671701915;27;0.2810731885380544;26;0.280561122244489;-;0.28;0.280561122244489;-;0.28;0.280561122244489;-;0.28;0.28;0.003278017044067383;
ROUND 4;0.280561122244489;42;0.27944111776447106;12;0.28225806451612906;24;0.2824858757062147;11;0.28145332261130196;-;0.28;0.28145332261130196;-;0.28;0.28145332261130196;-;0.28;0.28145332261130196;-;0.28;0.28145332261130196;-;0.28;0.28145332261130196;-;0.28;0.28;0.0027985572814941406;
ROUND 5;0.28145332261130196;-;0.28;0.28145332261130196;21;0.28248587570621464;-;0.28;0.28248587570621464;-;0.28;0.28248587570621464;-;0.28;0.28248587570621464;-;0.28;0.28248587570621464;-;0.28;0.28248587570621464;-;0.28;0.28248587570621464;-;0.28;0.28248587570621464;-;0.28;0.28;0.002834796905517578;
ROUND 6;0.28248587570621464;-;0.28;0.28248587570621464;19;0.28297033098953867;-;0.28;0.28297033098953867;25;0.2755402750491159;-;0.28;0.2755402750491159;17,18;0.2779429250891795;-;0.28;0.2779429250891795;-;0.28;0.2779429250891795;-;0.28;0.2779429250891795;-;0.28;0.28;0.0029137134552001953;
ROUND 7;0.2779429250891795;-;0.28;0.2779429250891795;23;0.27809448272443366;-;0.28;0.27809448272443366;13;0.2784856206771023;-;0.28;0.2784856206771023;37;0.27862174725643357;43;0.27856559646373164;39;0.2785422411215574;-;0.28;0.2785422411215574;31;0.28;0.003313779830932617;
ROUND 8;0.27848722661359665;-;0.28;0.27848722661359665;-;0.28;0.27848722661359665;-;0.28;0.27848722661359665;-;0.28;0.27848722661359665;-;0.28;0.27848722661359665;-;0.28;0.27848722661359665;-;0.28;0.27848722661359665;-;0.28;0.27848722661359665;-;0.28;0.27848722661359665;-;0.28;0.28;0.0024652481079101562;
